dt	item_third_cate_name	item_sku_id	gmv	cost_tax	income	grossfit	gross_sales	rebate_amunt_notax	adv_amount	store_fee	deliver_fee	net_profit
2016-04	饮料	1326837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1326838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1326952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03248570763471127
2016-04	饮料	1330477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19491424580826772
2016-04	饮料	1330478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5038524072401416
2016-04	饮料	1330482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06497141526942256
2016-04	饮料	1332387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.62995203280357	0.0	-101.8233412328479
2016-04	饮料	1337273	25010.29999999995	21725.549999999956	21199.65051282056	4478.549999999993	2692.9762206070195	1020.3418803418806	0.0	6928.017819832935	7551.758231662531	-14044.756803989796
2016-04	饮料	1337274	25217.599999999973	24403.679999999942	21353.842762393193	6167.030000000032	-2709.2962666431067	4575.307692307693	0.0	7151.379902760201	10719.561693414309	-23399.714639987957
2016-04	饮料	1337275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4098608345611461
2016-04	饮料	1337276	2156.08	1865.6999999999998	1801.1591863247866	224.36000000000013	-129.71150671374255	-56.427350427350426	0.0	2068.727754163681	917.7254714120404	-3345.4334766425695
2016-04	饮料	1337277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1337278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1337281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.116332302089837
2016-04	饮料	1337286	0.0	0.0	0.0	0.0	22.807695030129025	0.0	0.0	0.0	0.0	22.459340060612163
2016-04	饮料	1337289	7644.100000000003	7814.559999999997	6412.288362393165	516.2100000000063	-671.6646294816278	586.8974358974359	0.0	2074.7907066627045	4609.7548499272425	-8517.122479090507
2016-04	饮料	1338208	352527.76000000216	619362.0000000108	286397.0522393121	38933.74999999133	35186.73295719317	261340.1623931624	0.0	13798.43920219392	136345.61498328912	-167917.6397428491
2016-04	饮料	1338209	21361.999999999993	26350.689600000005	17775.01646823932	13539.820399999986	10972.003991698712	15836.333333333332	0.0	415.67642732538076	6321.081772157465	921.1262169920807
2016-04	饮料	1338213	65276.78	193355.50920035012	-10246.590171209587	-71785.60920035013	-127851.01644370811	48113.77777777778	0.0	4055.586080307158	313818.53576887964	-549491.0008764209
2016-04	饮料	1338214	21312.0	17760.0	18010.623247863252	22037.15	17475.933389319955	15799.273504273506	0.0	1988.0258887552957	4061.1002695363027	9955.170311599126
2016-04	饮料	1338215	18215.94000000002	19504.8	14479.686105982897	14510.890000000021	9044.496258924875	13504.05982905983	0.0	1436.3773292932544	8486.64979102904	-5968.266518194984
2016-04	饮料	1338216	4050.0	2700.0	3344.837606837608	4862.8	3548.649314594928	3002.3931623931626	0.0	329.62614313700794	1621.535077545303	835.8275376615215
2016-04	饮料	1338893	5418.46	4569.6	4607.968594871795	5548.61	4740.218649660311	4016.8803418803423	0.0	42.14560829987013	643.0680641405232	3613.86302322731
2016-04	饮料	1338896	121119.41000000015	155997.59999999957	102535.62827008562	70175.77000000059	38521.391278932984	89789.7094017094	0.0	6753.549600690281	24663.04675150847	-2236.1532412148263
2016-04	饮料	1341411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9061342635467777
2016-04	饮料	1342377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1342388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032485707634711265
2016-04	饮料	1342397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03248570763471126
2016-04	饮料	1359297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03248570763471126
2016-04	饮料	1359484	0.0	0.0	0.0	4.43	-86.36377337484615	3.786324786324786	0.0	0.0	0.0	-89.69182563229148
2016-04	饮料	1359488	0.0	0.0	0.0	4.89	11.367850098523759	4.17948717948718	0.0	0.0	0.0	10.001393663851202
2016-04	饮料	1377574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.11385991238488	0.0	-96.23935009164788
2016-04	饮料	1384080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1384085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1384086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1384088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1407612	45029.79999999993	32270.162599999992	37554.960168410376	18794.077399999936	15216.239644642446	5157.641025641025	0.0	2738.558036447912	26509.72167491816	-20214.06041795262
2016-04	饮料	1422141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.854893271900546
2016-04	饮料	1422147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.42540311431969
2016-04	饮料	1424600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.8997192636233775
2016-04	饮料	1424611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.8638938419893
2016-04	饮料	1451801	20420.5	16877.065	17169.131560683745	5054.725000000001	3497.261641626177	1291.7008547008547	0.0	1619.9823699761776	4007.621303216608	-3440.2084257970096
2016-04	饮料	1451814	1185.0	570.0001	992.0461555897436	702.6999000000001	424.4850180938289	74.95726495726497	0.0	795.0665010225395	239.66499721048245	-707.2762549861925
2016-04	饮料	1469174	27630.899999999943	32250.0	23493.521059829032	3345.769999999943	2870.7749864010775	6807.581196581197	0.0	797.3330800415918	5954.651817744743	-5664.9424026775105
2016-04	饮料	1469178	36117.699999999924	38062.5	30723.379418803357	9469.339999999924	686.4291667804964	9755.675213675213	0.0	1805.2473919352144	7472.530133411132	-10784.845251202014
2016-04	饮料	1469179	89997.20000000023	90375.0	76159.27104273486	18991.550000000232	8482.588750004372	16555.000000000004	0.0	3171.729450821215	19719.21342062116	-20345.470030276196
2016-04	饮料	1470089	17951.199999999983	15582.0	15274.97292307691	9352.909999999982	4085.9015665132415	5968.982905982906	0.0	2234.73803543836	4258.5102810127055	-3755.13331028483
2016-04	饮料	1470090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12994283053884512
2016-04	饮料	1470097	23818.29999999999	22937.5	19830.078358974388	2229.3599999999883	-1323.7201653882391	1152.6153846153845	0.0	1954.0059599337474	5747.338293986915	-10631.442116619663
2016-04	饮料	1494666	2891.0	3780.0	2461.936410256411	-889.0	-840.5612886259034	0.0	0.0	49.04960727037197	724.9370990003024	-1894.9607153491047
2016-04	饮料	1494669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7922361841489436
2016-04	饮料	1494698	56583.4	67968.0	46929.74858119652	-11384.599999999999	-11100.17914293234	0.0	0.0	1125.8361117798818	11703.31058003585	-27904.84311942497
2016-04	饮料	1494699	17807.0	18612.0	15058.685470085471	-805.0	-547.7591204617447	0.0	0.0	137.2479939715222	3861.7095556036143	-5733.276225910173
2016-04	饮料	1494703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1494706	7729.0	7920.0	6520.843076923075	-191.0	-281.7210266742074	0.0	0.0	102.1215511209191	1271.6109769349566	-2082.521344696097
2016-04	饮料	1494711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.933097706941665
2016-04	饮料	1495835	0.0	0.0	-0.6837606837606839	0.0	-0.6837606837606839	0.0	0.0	0.0	0.0	-5.906380634694693
2016-04	饮料	1495837	0.0	0.0	0.0	0.0	15.311384305651453	0.0	0.0	0.4351556539378973	0.0	14.55091284386036
2016-04	饮料	1499459	9763.699999999986	7987.0	8247.953264957256	7987.359999999987	5428.093991087726	5308.256410256411	0.0	1580.3426699152244	1795.1766595462864	1345.3096906468008
2016-04	饮料	1506964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1506965	0.0	0.0	0.0	0.0	41.7094017094017	0.0	0.0	0.6487546398627161	0.0	28.759718432309892
2016-04	饮料	1506967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1506969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1506976	0.0	0.0	0.0	0.2	14.666666666666664	0.17094017094017097	0.0	0.0	0.0	-18.16594964397134
2016-04	饮料	1506978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03248570763471126
2016-04	饮料	1506980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1507767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1507769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1509550	0.0	0.0	0.0	0.0	-0.200672471504975	0.0	0.0	0.0	0.0	-2.9551056585243662
2016-04	饮料	1509569	614.4	373.0792	519.42483391453	241.32079999999996	111.53968904995602	0.0	0.0	60.163131261033115	91.11231298910906	-68.47329522261214
2016-04	饮料	1509597	0.0	0.0	0.0	0.0	911.6577100693695	0.0	0.0	26.17912747306937	0.0	885.1093494181314
2016-04	饮料	1509599	921.5999999999999	510.69590000000005	774.1688515897437	410.90409999999986	452.8735342937692	0.0	0.0	91.63823183214694	102.99652772681893	218.8212535214609
2016-04	饮料	1509600	1030.6	659.3173999999999	864.2870384273506	371.2826	344.6095934787673	0.0	0.0	19.7394070141399	95.073717901679	194.85926211874576
2016-04	饮料	1509602	0.0	0.0	0.0	0.0	-23.31301677291032	0.0	0.0	11.69254609152203	0.0	-35.67659085615305
2016-04	饮料	1509611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3719786989123846
2016-04	饮料	1521333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2184121389780165
2016-04	饮料	1521342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1299428305388451
2016-04	饮料	1531804	14.0	0.0	4.884102564102564	14.0	4.884102564102564	0.0	0.0	0.01183662844741813	0.0	-6.916638506585934
2016-04	饮料	1531821	149.5	168.0	127.92940170940172	3.4899999999999984	23.310729781540722	18.794871794871796	0.0	0.35015409574084216	26.409366083799725	-24.19965335580097
2016-04	饮料	1531831	4112.0	4569.599999999999	3493.807726495727	147.1900000000005	735.2070253030417	516.9145299145299	0.0	44.43265960366318	471.4071845958251	46.547674490014145
2016-04	饮料	1533642	0.0	0.0	0.0	0.0	3.115362748297408	0.0	0.0	0.0	0.0	1.732339520905375
2016-04	饮料	1538064	0.0	0.0	0.0	0.0	10.386076927873962	0.0	0.0	0.0	0.0	10.247146282870153
2016-04	饮料	1538081	25877.0	30420.0	21748.296752136757	-4543.0	-4256.393144860832	0.0	0.0	426.66819792879096	7005.084353727877	-14104.838878750796
2016-04	饮料	1541418	7068.000000000004	6373.199999999999	5962.210324786327	694.8000000000047	559.0272532443605	0.0	0.0	279.1510862677122	1570.0368136818938	-1854.9134108713627
2016-04	饮料	1541422	3062.8	2761.719999999999	2584.887152136752	301.0800000000013	177.4200471619556	0.0	0.0	240.6576053915179	1010.1582527053395	-1324.2792440504043
2016-04	饮料	1541423	3594.0	3492.0000000000005	2998.4864957264963	101.99999999999955	112.42294104740469	0.0	0.0	211.94406694823232	1111.8343121279684	-1492.8232187090332
2016-04	饮料	1541424	9464.200000000003	9195.599999999995	7956.162871794872	268.60000000000764	131.32614157353026	0.0	0.0	234.51259152365492	2341.1903033288454	-3067.261835212866
2016-04	饮料	1541425	7784.400000000002	6948.869999999999	6590.175374358977	835.5300000000034	1130.3860472120293	0.0	0.0	307.98009830428117	1838.0918794324607	-1631.7808306026145
2016-04	饮料	1541429	11905.099999999999	10406.160000000005	10093.360362393163	1498.9399999999932	1318.1291986804547	0.0	0.0	239.85704327420262	1901.4743580335803	-1408.9350767585213
2016-04	饮料	1549160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4637877213509203
2016-04	饮料	1549180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549185	198.0	178.2	161.72314529914533	19.80000000000001	-37.83898487836946	0.0	0.0	84.78077842194459	50.17779555921948	-187.50318620613896
2016-04	饮料	1549187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1549199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3215173623477483
2016-04	饮料	1549562	344986.2999999956	279082.0	291503.4275897465	75538.05999999562	58261.63907618652	8233.982905982906	0.0	9577.175837794239	70114.88625003198	-42102.50001717604
2016-04	饮料	1552885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.13418209479399
2016-04	饮料	1552910	0.0	0.0	0.0	0.0	15.484695449207987	0.0	0.0	0.1590398137371161	0.0	14.516858356606397
2016-04	饮料	1552911	245.9	208.5	209.2966153846154	37.400000000000006	136.0852778130227	0.0	0.0	31.045731311403504	39.61404912569959	50.21574170186607
2016-04	饮料	1552912	0.0	0.0	0.0	0.0	1161.4245012755368	0.0	0.0	0.0	0.0	1161.2565504731233
2016-04	饮料	1557027	2067.0	1628.712799999999	1747.6828556581206	668.6872000000009	-1446.9793588592945	196.9230769230769	0.0	565.9327045079996	499.1370189838147	-2750.5304332069777
2016-04	饮料	1557049	7138.0	5744.819500000004	6015.28129726495	1777.4404999999958	-1536.7358955424686	328.42735042735046	0.0	1008.3526895093181	1492.789417886779	-4771.059876769134
2016-04	饮料	1557050	4352.0	3684.2560000000003	3659.4683952136766	880.0639999999996	535.2329845459492	181.47008547008548	0.0	385.43905410760016	806.8061338600814	-1038.3366211436794
2016-04	饮料	1557075	2452.0	1582.4103000000005	2047.5131368547004	1096.8296999999995	-2525.0266016834425	194.22222222222223	0.0	785.857840785573	470.086716291635	-4047.7773483802634
2016-04	饮料	1557083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19144869558312944
2016-04	饮料	1557091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1557094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23638776790794122
2016-04	饮料	1557115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2868491044725772
2016-04	饮料	1557116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1557131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1557176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1557890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1557894	23873.399999999994	126071.76519999989	3671.3219231452604	-99439.0351999999	-90367.59820382815	2358.4017094017095	0.0	1154.5806365123935	73270.80549704605	-196208.59268353932
2016-04	饮料	1557899	0.0	0.0	0.0	82.18	1564.9379793995186	70.23931623931625	0.0	59.54883503817293	0.0	1496.9841607977392
2016-04	饮料	1557906	7249.000000000003	6722.0999999999985	6103.804478632479	526.9000000000042	376.7229533178351	0.0	0.0	305.61593447532823	1548.9093208148533	-1927.2631843623765
2016-04	饮料	1570289	1798.2	1812.1499999999999	1474.6278461538463	6.620000000000182	175.70452097360925	17.581196581196583	0.0	57.948599849921955	744.0838894110574	-828.4963666532847
2016-04	饮料	1570301	673.0999999999999	652.8600000000001	571.5103452991451	27.93999999999978	-72.68833972009968	6.581196581196582	0.0	45.52027733523137	192.78837241173798	-380.2497243200518
2016-04	饮料	1579230	0.0	0.0	12.478632478632479	7.9	17.100898535130806	6.752136752136753	0.0	11.782439703571226	0.0	1.7386116502334046
2016-04	饮料	1579235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1579237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1579240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.023497893169748908
2016-04	饮料	1579243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1579244	2115.799999999999	3617.896800000002	1633.711773264959	-132.6268000000032	103.74067915560016	1170.4871794871794	0.0	17.91430534578327	1896.8527189689153	-2793.432809137499
2016-04	饮料	1579245	5395.099999999998	11964.51889999999	4076.6804662906043	-2267.528899999992	291.8123294849044	3676.8290598290605	0.0	557.7411109940213	4362.1670428916195	-7068.178259606136
2016-04	饮料	1579246	0.0	0.0	0.0	0.0	-6.379136532886448	0.0	0.0	0.0	0.0	-8.021397543551934
2016-04	饮料	1579249	29791.79999999984	96634.7804	24799.963077059743	-63032.52040000016	-48706.56959691245	3256.803418803419	0.0	822.1173893270815	8125.501709833081	-60660.46548286038
2016-04	饮料	1579256	14095.999999999978	32102.05299999991	10352.071351453	-15416.452999999932	-6445.416805975176	2213.333333333333	0.0	499.4499061200461	8010.620967368549	-20067.179871078733
2016-04	饮料	1592610	1795.4999999999998	1471.1068999999998	1511.6088724444442	386.3331	406.7819993142502	52.940170940170944	0.0	31.57492196614553	277.29834387989706	-22.543197967334827
2016-04	饮料	1592616	0.0	0.0	0.0	1.4	1.1965811965811965	1.1965811965811965	0.0	0.0	0.0	0.7452468399203765
2016-04	饮料	1592617	0.0	0.0	0.0	0.21	-2.925195413570199	0.1794871794871795	0.0	0.0	0.0	-3.096611766208717
2016-04	饮料	1592628	4054.540000000001	3826.6214	3432.2995389401713	252.38860000000088	273.19007175669134	20.914529914529915	0.0	42.01022890602265	429.15219886174555	-426.88928702795
2016-04	饮料	1592632	4795.090000000001	4625.974299999999	4071.6581536068397	223.8357000000021	609.0012825102067	46.769230769230774	0.0	56.33540123725978	875.4704856779609	-665.5061560284161
2016-04	饮料	1592634	9108.400000000001	8360.0	7658.010803418805	963.6500000000015	995.0496667385459	183.97435897435898	0.0	643.5322577788427	1736.4158200098318	-1941.2759978918045
2016-04	饮料	1592641	6296.0	6048.0	5344.445128205128	331.82	354.52724086949087	71.64102564102564	0.0	1034.8814512089314	1392.4338267683404	-2493.965039702047
2016-04	饮料	1592657	0.0	0.0	0.0	1.48	1.2649572649572651	1.2649572649572651	0.0	0.0	0.0	1.0700430191489978
2016-04	饮料	1592662	307.2	249.6	261.00423931623936	83.05	61.582586894586896	21.752136752136753	0.0	17.48710276618427	51.49826386340947	-22.67442942978585
2016-04	饮料	1599841	0.0	0.0	0.0	0.0	4.243699320613824	0.0	0.0	0.0	0.0	-19.188975009482764
2016-04	饮料	1605776	0.0	0.0	0.0	0.0	4.625728687267894	0.0	0.0	0.0	0.0	0.4357202801943747
2016-04	饮料	1612289	238.0	174.0	201.9011965811966	64.0	447.4764760026313	0.0	0.0	131.608274958248	36.97311251731961	268.8141760086245
2016-04	饮料	1612293	613.8	460.8	520.9049572649574	152.99999999999994	301.0916765285999	0.0	0.0	8.584309705390671	52.81873216759945	218.7386703304289
2016-04	饮料	1612294	417.99999999999994	405.0	356.3288888888888	12.999999999999943	653.6661649154262	0.0	0.0	25.420447019544895	330.11707604749654	240.887714219774
2016-04	饮料	1612295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21841213897801656
2016-04	饮料	1612299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04147352209967365
2016-04	饮料	1612306	0.0	0.0	0.0	0.0	951.7422748191962	0.0	0.0	71.07052555786626	0.0	880.0004891358809
2016-04	饮料	1612314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1612316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2508978466127279
2016-04	饮料	1616685	1652.3999999999996	1460.1599999999994	1368.6139350427356	192.24000000000024	32.70282393162499	0.0	0.0	884.0440029523678	1010.1582527053394	-2111.0130941559323
2016-04	饮料	1616695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1616696	11049.499999999985	10735.199999999975	9367.767760683782	5730.63000000001	2861.79129779714	4629.341880341881	0.0	4690.973075377644	3764.655135245651	-6730.467908283046
2016-04	饮料	1620894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.039202230246915	0.0	-3.0411242110621037
2016-04	饮料	1620903	6667.74	6125.6	5634.513114529916	728.3399999999995	562.7067736722915	159.14529914529913	0.0	406.2709103007821	1129.0004000824383	-1364.289498067994
2016-04	饮料	1620905	0.0	0.0	-0.08547008547008549	20.37	-22.489330963243066	17.410256410256412	0.0	0.0	0.0	-28.244710398224814
2016-04	饮料	1620909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5235354618981738	0.0	-1.557172043876767
2016-04	饮料	1620910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21085202249910634	0.0	-0.7528731470394279
2016-04	饮料	1620911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1620912	0.0	0.0	0.3760683760683761	0.0	0.3760683760683761	0.0	0.0	0.7492636190562647	0.0	-0.9042493373797988
2016-04	饮料	1620914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09745712290413383
2016-04	饮料	1620916	21360.0	0.0	17801.073504273514	24222.45	20247.611965811975	2446.5384615384614	0.0	249.54577796516017	5839.771075280213	12287.784469815459
2016-04	饮料	1620917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5402344660991952	0.0	-1.0813246400632657
2016-04	饮料	1620918	0.0	0.0	0.0	0.0	7.325078533919226	0.0	0.0	0.0	0.0	5.362834833342213
2016-04	饮料	1620927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08846930843917146
2016-04	饮料	1631589	52988.400000000074	49757.40000000008	45037.59623931618	14732.769999999993	4003.239081119902	9830.57264957265	0.0	22285.944100375782	9554.908649118739	-31419.427464364642
2016-04	饮料	1631598	115018.4001000002	129798.90000000021	97896.42931449559	-7938.699900000009	-14935.508684657225	5847.6923076923085	0.0	33000.149912283705	60893.395847721215	-125751.90895690818
2016-04	饮料	1631613	504.89999999999986	446.16	424.23222564102565	58.73999999999984	212.41000341880337	0.0	0.0	422.68492739014846	108.27840094357889	-390.10468258936544
2016-04	饮料	1631617	2019.6000000000004	1784.6399999999994	1697.0143726495735	275.51000000000096	452.53175531947846	34.65811965811966	0.0	196.68875525079017	860.9453343318712	-836.5059078787708
2016-04	饮料	1631622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1631632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1631633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1636598	37909.0	37803.15000000016	32343.87235897426	9707.439999999839	7617.520280729374	8206.48717948718	0.0	14949.140266444563	11248.409249242399	-21857.98704820748
2016-04	饮料	1636609	132655.30000000066	146223.00000000087	112912.63340170885	-6995.570000000216	-583.6429592019831	5617.205128205128	0.0	7339.235221681378	70441.0419211669	-101358.80998245023
2016-04	饮料	1642464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-04	饮料	1642481	22702.099999999977	21466.560000000023	19082.75639658118	10345.769999999955	9484.823984576498	7786.521367521369	0.0	3221.5807106619422	6175.830258696566	-1687.38535348197
2016-04	饮料	1646550	900.0	791.9999999999998	749.9032478632478	552.8100000000002	756.7908656585578	380.1794871794872	0.0	6.846280462147672	68.6643518178793	535.8761620860427
2016-04	饮料	1646661	1018.3	962.8799999999999	867.5123350427351	300.44000000000005	240.1370987608108	209.4188034188034	0.0	128.91668999423743	216.55680188715775	-176.9667035778714
2016-04	饮料	1646666	1357.3000000000002	1425.5999999999997	1235.2934358974362	3203.8600000000006	3280.9158287091836	2796.717948717949	0.0	51.87818485617347	0.0	2908.932639955818
2016-04	饮料	1651190	7986.599999999995	7255.799999999991	6770.249299145299	2182.490000000004	1644.7307947409233	1240.7606837606838	0.0	417.73147481287873	2494.3646266148835	-1940.01037784094
2016-04	饮料	1651199	8675.099999999991	7881.29999999999	7357.4841709401735	2159.270000000001	1879.877859294116	1167.068376068376	0.0	502.5156199669778	3257.595306436696	-2682.943883962965
2016-04	饮料	1651200	5645.7000000000035	5129.0999999999985	4782.872957264957	1673.7000000000048	1486.7603120753902	988.974358974359	0.0	277.60483647185526	1560.7935355525633	-788.9927322372654
2016-04	饮料	1683512	1366.02	1558.0	1160.6635829059833	-153.83	450.0649270509209	32.60683760683761	0.0	783.980761655829	104.31699603100891	-578.8521325822555
2016-04	饮料	1683516	301904.1000000045	341127.6000000054	252190.81999999718	1977.3999999991283	-3425.9220495517334	35214.444444444445	0.0	15710.898086329787	138412.14787934645	-214163.2787794773
2016-04	饮料	1687162	129.5	65.4973	109.48234608547008	64.0027	309.340875270609	0.0	0.0	93.99917657801258	14.52515134608985	185.59465753499737
2016-04	饮料	1687612	47959.1	52608.0	40649.24577777777	3448.2299999999996	2353.301897435882	6920.623931623933	0.0	1441.7813602348408	6133.5752729624855	-24092.616840687388
2016-04	饮料	1687613	1038.3999999999999	1008.0	875.3930256410254	614.3899999999999	2966.673105001195	499.1367521367522	0.0	125.36692349452798	316.9123930055967	2378.152344748731
2016-04	饮料	1687614	46713.30000000009	44855.53450000003	39833.51417418796	1857.7655000000595	9811.531827337682	0.0	0.0	6168.015259774011	9653.283537780895	-9095.983712831716
2016-04	饮料	1687625	768.8999999999999	693.0	649.9843076923077	2785.6099999999997	2372.0608708887935	2315.991452991453	0.0	76.56042614958423	693.2458596997427	1453.1696258877994
2016-04	饮料	1687627	54224.5	58944.0	46084.47675213673	4165.76	2990.661145299126	7594.239316239317	0.0	1224.3353009333289	7154.95750625344	-8666.624786819795
2016-04	饮料	1687628	10148.0	21060.6163	9147.906301299146	-10912.616300000002	2094.528018749794	0.0	0.0	1026.7483141797568	2961.8104062981383	-2618.696415652521
2016-04	饮料	1687634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.439006828196492
2016-04	饮料	1691762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-92.36765456695221
2016-04	饮料	1694143	745.0	437.5	609.1480757069709	456.5	566.5865300639135	127.35042735042735	1.6710185657621828	47.45101723397089	205.33282130154288	227.77448123084187
2016-04	饮料	1695649	2336.1	1156.9561999999999	1897.662791863248	1179.1438	1298.7622153816708	0.0	0.0	742.8045412360863	359.1673787396763	52.79169053353204
